Date,Category,Sales,Quantity,Profit,Region,Month
3/26/2023,Books,826.3110234417488,10.0,110.47059767439164,North,3
3/27/2023,Electronics,1019.1065180954848,9.0,344.58351129584594,East,3
3/27/2023,Clothing,579.2184184600919,10.0,214.31483287964164,West,3
3/27/2023,Home Goods,1524.873022956082,17.0,260.84655988942285,North,3
3/27/2023,Sports,1320.9551496103118,4.0,300.01728343429534,South,3
3/27/2023,Books,726.1155780927973,18.0,239.61584665210947,South,3
3/28/2023,Electronics,1666.8086887405225,15.0,284.30868386872413,West,3
3/28/2023,Clothing,628.6537167738652,2.0,152.0509592257262,North,3
3/28/2023,Home Goods,1367.375331287843,11.0,231.8851543466348,South,3
3/28/2023,Sports,1487.0189686897138,13.0,413.90117292666656,South,3
3/28/2023,Books,869.5522714269265,7.0,268.2945849253356,East,3
3/29/2023,Electronics,792.7358763,10.0,181.10834672404368,East,3
3/29/2023,Clothing,1312.782650690946,4.0,416.54809477367854,South,3
3/29/2023,Home Goods,844.0439825353739,7.0,280.0426674156533,West,3
3/29/2023,Sports,825.4957258154069,6.0,170.46395252489768,West,3
3/29/2023,Books,695.5729808,13.0,177.8704878706372,South,3
3/30/2023,Electronics,843.7258541989946,8.0,307.1362293945384,South,3
3/30/2023,Clothing,1061.6285788814407,3.0,275.90382315023174,North,3
3/30/2023,Home Goods,592.8234308,2.0,236.0870751046068,South,3
3/30/2023,Sports,943.2755593,6.0,252.1705954134104,South,3
3/30/2023,Books,414.6644575453429,12.0,52.50905075215774,North,3
3/31/2023,Electronics,811.3213326433922,13.0,235.67912237360707,East,3
3/31/2023,Clothing,1050.8082472108233,16.0,105.47067870818616,West,3
3/31/2023,Home Goods,575.8856509285059,12.0,227.1125495390496,East,3
3/31/2023,Sports,672.3061705982263,5.0,215.91386129443023,West,3
4/1/2023,Electronics,1695.798861994508,18.0,570.4168747322209,West,4
4/1/2023,Clothing,1117.9953518183115,1.0,315.88502948130485,West,4
4/1/2023,Home Goods,1212.4326030065772,14.0,164.03571565067523,East,4
4/1/2023,Books,449.1383880690111,4.0,162.58854495336718,South,4
4/2/2023,Electronics,1152.397398073763,3.0,387.0704498278266,East,4
4/2/2023,Clothing,1024.5488075642695,3.0,309.7120289941586,South,4
4/2/2023,Home Goods,970.3331040426572,14.0,331.6381389411513,West,4
4/2/2023,Books,843.2793597318923,2.0,140.8987671178468,South,4
4/3/2023,Electronics,1015.1607446782018,2.0,141.87622810847515,South,4
4/3/2023,Clothing,1051.149170512129,1.0,396.10155366889023,South,4
4/3/2023,Sports,1279.5328292226118,13.0,269.0349906796756,West,4
4/3/2023,Books,1285.2388901008444,15.0,499.8737881275507,West,4
4/4/2023,Clothing,1197.2558822487624,18.0,219.48787700302532,East,4
4/4/2023,Home Goods,1042.6152832973828,6.0,104.36553111864194,East,4
4/4/2023,Sports,1459.2252497031093,19.0,315.1025502,North,4
4/4/2023,Books,1365.628555509195,19.0,215.1339348914952,North,4
4/5/2023,Electronics,1044.6002371606337,9.0,239.3191190215204,North,4
4/5/2023,Clothing,898.8742086645882,3.0,110.01226545796769,West,4
4/5/2023,Home Goods,815.9792009377181,16.0,250.90170459503733,North,4
4/5/2023,Sports,909.2590940535616,4.0,263.6459371192909,West,4
4/5/2023,Books,1131.0814509239049,4.0,291.9461922018655,East,4
4/6/2023,Electronics,1357.1938824359024,18.0,188.9391853483975,West,4
4/6/2023,Home Goods,682.1843368572579,14.0,104.41932562828596,North,4
4/6/2023,Sports,827.0468797819842,6.0,147.1679990638162,South,4
4/6/2023,Books,222.68731235652703,7.0,63.61830411229826,North,4
4/7/2023,Electronics,995.4070452481012,3.0,178.92973284868597,East,4
4/7/2023,Home Goods,948.1161820229732,9.0,269.4777466659373,North,4
4/7/2023,Sports,1513.512544042703,6.0,329.5191003,South,4
4/8/2023,Electronics,1311.971406218823,1.0,462.1569811745435,South,4
4/8/2023,Clothing,1242.6787601413894,11.0,308.97421770563983,West,4
4/8/2023,Home Goods,786.8642350495145,8.0,132.26354368946622,North,4
4/8/2023,Sports,1009.601245,19.0,132.97260513361323,West,4
4/8/2023,Books,773.9746388961449,1.0,180.32210222558064,West,4
4/9/2023,Clothing,1055.4040917594723,8.0,217.3873037618099,South,4
4/9/2023,Home Goods,677.0017196427011,5.0,201.80799498103767,West,4
4/9/2023,Sports,466.41075003705896,8.0,83.72722603261852,South,4
4/9/2023,Books,1008.9337789703872,17.0,190.31864264224637,West,4
4/10/2023,Electronics,745.6060367033997,8.0,214.28648202426865,South,4
4/10/2023,Clothing,741.5848892929769,9.0,217.4113883025706,South,4
4/10/2023,Home Goods,735.8614105532782,18.0,144.71792751539752,West,4
4/10/2023,Sports,1436.685607024335,16.0,493.54595193232205,West,4
4/10/2023,Books,1539.7814725057,2.0,213.14998433900925,East,4
4/11/2023,Electronics,1068.9863343526638,9.0,226.25107220896757,East,4
4/11/2023,Clothing,727.5093607102583,14.0,168.6523090146784,North,4
4/11/2023,Home Goods,846.5648333349307,12.0,134.80795503454655,South,4
4/11/2023,Sports,771.8799777000081,17.0,226.73452847121817,East,4
4/11/2023,Books,636.2628163452317,7.0,225.20796079803247,North,4
4/12/2023,Electronics,1340.645504908831,15.0,235.51428744559365,North,4
4/12/2023,Clothing,1111.748713,12.0,129.13790898704502,West,4
4/12/2023,Home Goods,1479.7367005448127,11.0,267.5354920653481,West,4
4/12/2023,Sports,1119.9063855257923,18.0,183.72446130667672,East,4
4/12/2023,Books,804.5929318624512,12.0,257.3413761992884,East,4
4/13/2023,Electronics,1241.0337437096746,3.0,234.88367491353105,East,4
4/13/2023,Clothing,1255.650036,7.0,342.9831115638671,North,4
4/13/2023,Home Goods,813.2865415027591,10.0,217.4831479400444,West,4
4/13/2023,Sports,1143.4269989882368,1.0,368.77077888155617,East,4
4/13/2023,Books,1386.3947421405817,11.0,267.96054433661914,North,4
4/14/2023,Electronics,873.1564117,14.0,248.67113478526733,East,4
4/14/2023,Clothing,703.8754689135933,9.0,187.4194811470652,South,4
4/14/2023,Home Goods,1446.024140739932,10.0,474.725717,South,4
4/14/2023,Sports,1248.098316735195,11.0,407.97762562971167,East,4
4/14/2023,Books,1239.340801914825,6.0,449.8747976405039,North,4
4/15/2023,Clothing,717.5231447948063,3.0,101.41965048832226,South,4
4/15/2023,Home Goods,1504.3276944791462,10.0,430.0523893113618,West,4
4/15/2023,Sports,774.7283350659658,13.0,99.08557857666482,East,4
4/15/2023,Books,1008.7140317145232,3.0,120.49702240008044,West,4
4/16/2023,Clothing,1307.2187577434388,19.0,326.1206279764564,South,4
4/16/2023,Home Goods,1177.758084760355,19.0,138.4634575622339,North,4
4/16/2023,Books,851.8720172918631,17.0,196.1058876310688,South,4
4/17/2023,Electronics,825.2089377101645,15.0,329.6744805736652,West,4
4/17/2023,Clothing,948.6252473688744,13.0,144.23279824612175,South,4
4/17/2023,Home Goods,1366.310108657606,15.0,304.6481691798265,South,4
4/17/2023,Books,623.9955420634342,10.0,125.0196200898014,North,4
4/18/2023,Electronics,1104.593303300266,11.0,118.47594844685028,South,4
4/18/2023,Clothing,1503.9375055251874,13.0,503.4800496992439,East,4
4/18/2023,Home Goods,1220.4680510423016,10.0,434.2649964502913,South,4
4/18/2023,Sports,1154.080031970915,10.0,439.9422191240977,West,4
4/18/2023,Books,840.1897481014266,6.0,243.10990662075665,South,4
4/19/2023,Electronics,991.7455284848093,1.0,331.3063979251526,West,4
4/19/2023,Clothing,1531.6754790009231,6.0,179.4879747020759,South,4
4/19/2023,Home Goods,700.4843682435126,4.0,72.86493591709306,West,4
4/19/2023,Sports,1090.5375699458398,12.0,123.64348389728605,South,4
4/19/2023,Books,736.6052239730317,14.0,128.8056327268325,West,4
4/20/2023,Electronics,751.9358938,16.0,246.49923273650555,South,4
4/20/2023,Clothing,855.9392877558944,9.0,210.79333084851575,West,4
4/20/2023,Sports,415.6340088209584,18.0,92.82299487737562,East,4
4/20/2023,Books,1235.1156345443696,6.0,456.9310335772527,South,4
4/21/2023,Clothing,1506.968036987887,10.0,524.9681578318706,West,4
4/21/2023,Home Goods,1265.382036958808,18.0,181.5690633,East,4
4/21/2023,Sports,724.2459583837849,5.0,195.25604144604796,East,4
4/21/2023,Books,1092.1193549710729,12.0,223.7227375896282,North,4
4/22/2023,Clothing,753.0645815955761,1.0,193.55060546507696,North,4
4/22/2023,Home Goods,950.7461765138484,2.0,210.29874404547988,East,4
4/22/2023,Sports,1052.9324665831675,17.0,298.89599010199447,South,4
4/23/2023,Electronics,1130.9679412473004,2.0,405.5606618787616,East,4
4/23/2023,Clothing,1271.1804523258586,7.0,335.1207443722685,West,4
4/23/2023,Home Goods,909.325097223544,10.0,357.7453570381789,East,4
4/23/2023,Sports,1067.0533318987495,17.0,171.16510158545256,East,4
4/23/2023,Books,1038.5355212793258,4.0,339.6275479597111,South,4
4/24/2023,Electronics,1319.7582996284912,15.0,213.09395856250808,North,4
4/24/2023,Clothing,707.7891330646369,14.0,121.48412233632152,North,4
4/24/2023,Home Goods,1137.8491918212076,8.0,450.0158244397639,South,4
4/24/2023,Sports,1548.5780839194992,3.0,571.5403502571386,North,4
4/24/2023,Books,1605.689833335959,10.0,400.3687282510365,South,4
4/25/2023,Electronics,758.9908611819187,18.0,97.16782524542772,North,4
4/25/2023,Clothing,361.0069373251158,19.0,57.2855851047694,West,4
4/25/2023,Home Goods,450.7694654815401,9.0,123.18538238933394,North,4
4/25/2023,Sports,1060.195541186706,8.0,359.8030644010232,East,4
4/25/2023,Books,186.3117622201155,6.0,58.17310678811056,East,4
4/26/2023,Electronics,1319.0124548712793,16.0,471.0902802987273,East,4
4/26/2023,Clothing,1763.1003685904584,8.0,571.5403502571386,West,4
4/26/2023,Home Goods,1054.842072761601,16.0,153.61800649319008,West,4
4/26/2023,Sports,742.1979148902068,1.0,167.23818981116167,East,4
4/26/2023,Books,1342.7155431922376,13.0,264.38520132872003,West,4
4/27/2023,Electronics,943.8567204986354,5.0,252.88442120168224,North,4
4/27/2023,Clothing,1295.718998703959,4.0,409.1959464574656,South,4
4/27/2023,Home Goods,842.801028,3.0,131.6653965377574,North,4
4/27/2023,Sports,622.8366175427387,9.0,215.32648631215312,South,4
4/27/2023,Books,1085.7954822167378,11.0,402.1664892133984,West,4
4/28/2023,Electronics,871.3471193108687,12.0,169.23150263270637,West,4
4/28/2023,Clothing,1389.0983639683327,16.0,435.6270896260341,West,4
4/28/2023,Home Goods,993.1395813103354,1.0,170.78250090392172,West,4
4/28/2023,Sports,1074.7595628206968,18.0,348.91843624506186,North,4
4/28/2023,Books,1126.4420349627708,16.0,307.71571191888955,North,4
4/29/2023,Electronics,969.0930395808352,15.0,170.7468889,North,4
4/29/2023,Clothing,1367.5397044503625,16.0,180.38275083722792,East,4
4/29/2023,Home Goods,860.6148108104821,7.0,129.21236641085235,West,4
4/29/2023,Sports,1060.347896761852,1.0,372.3012286725428,East,4
4/29/2023,Books,932.7234523727292,15.0,178.7034737617217,East,4
4/30/2023,Electronics,821.7469753810127,3.0,270.31086323950376,North,4
4/30/2023,Clothing,1154.1723548976745,12.0,196.01187237675396,North,4
4/30/2023,Home Goods,1053.8745345818793,3.0,124.07071722904352,East,4
4/30/2023,Sports,1122.945597078554,2.0,262.90027607795065,South,4
4/30/2023,Books,927.6227036144372,14.0,333.3589202350665,West,4
5/1/2023,Electronics,928.5164618,14.0,226.29897816170123,North,5
5/1/2023,Clothing,695.8786025752408,8.0,224.05289393721023,South,5
5/1/2023,Sports,1265.4253164289942,9.0,242.23445703622352,East,5
5/1/2023,Books,1659.8579893484002,14.0,274.7611976331053,North,5
5/2/2023,Clothing,1025.752119017951,14.0,286.70514913639806,East,5
5/2/2023,Home Goods,825.9915992534682,9.0,156.91835989344688,South,5
5/2/2023,Sports,803.3090861059441,8.0,291.7446121020708,North,5
5/2/2023,Books,1044.6252688705645,14.0,211.14149057730157,West,5
5/3/2023,Clothing,805.2006064238817,14.0,287.22216474414824,East,5
5/3/2023,Home Goods,632.2199905047391,5.0,176.82785507617558,North,5
5/3/2023,Books,844.626205,12.0,202.14436503285256,East,5
5/4/2023,Electronics,1072.3145431324494,9.0,216.8699437369996,West,5
5/4/2023,Clothing,1631.5607203624031,19.0,381.08989234561886,North,5
5/4/2023,Home Goods,666.0836718808864,19.0,114.05353412084024,East,5
5/4/2023,Sports,891.1786259546656,12.0,219.497403,South,5
5/4/2023,Books,849.2201618181302,12.0,327.0850564689371,South,5
5/5/2023,Electronics,1105.962218352353,8.0,320.98475219737657,South,5
5/5/2023,Clothing,994.0644054355104,18.0,207.3180245,West,5
5/5/2023,Home Goods,1241.9692530042998,19.0,227.3353830209711,North,5
5/5/2023,Sports,1061.814855363854,13.0,259.73299245600145,West,5
5/5/2023,Books,244.77006928074127,17.0,62.409462344051214,South,5
5/6/2023,Electronics,565.0179461451243,17.0,57.800889410508766,South,5
5/6/2023,Clothing,1089.3763195779409,1.0,219.68166206572624,North,5
5/6/2023,Home Goods,1086.619718415988,17.0,179.8931002447016,South,5
5/6/2023,Sports,1113.205210828969,9.0,384.0609770737602,North,5
5/6/2023,Books,945.8530633205098,9.0,326.7562915514909,North,5
5/7/2023,Electronics,1031.0632415918178,9.0,112.28326843280172,West,5
5/7/2023,Clothing,351.3342337,11.0,39.861001557879455,East,5
5/7/2023,Home Goods,880.2664443,1.0,190.9841093949178,East,5
5/7/2023,Sports,804.1309682765313,12.0,293.2485249224944,North,5
5/7/2023,Books,1231.6064686010268,16.0,232.79615151905907,South,5
5/8/2023,Electronics,1459.3971233738407,7.0,563.6336729376711,North,5
5/8/2023,Clothing,1043.460299397267,18.0,184.70110083751192,West,5
5/8/2023,Home Goods,815.5681404529245,1.0,193.1844024099741,South,5
5/8/2023,Sports,1058.0187349485225,8.0,344.23000785386125,North,5
5/8/2023,Books,754.4149961,12.0,93.58820112,East,5
5/9/2023,Electronics,842.1116406319079,9.0,247.5261078576341,East,5
5/9/2023,Clothing,1451.745486291897,11.0,405.9192464523903,South,5
5/9/2023,Home Goods,1212.4643269769672,7.0,439.0449458300652,West,5
5/9/2023,Sports,1069.9648393790503,6.0,145.69446393085522,South,5
5/9/2023,Books,1384.6296762875663,8.0,479.0871139915317,North,5
5/10/2023,Electronics,1035.060814702334,12.0,195.12160404069263,North,5
5/10/2023,Clothing,944.1632956743492,5.0,129.2568885,North,5
5/10/2023,Home Goods,769.3941057789873,6.0,272.12031438952766,South,5
5/10/2023,Sports,911.2069469782796,13.0,166.39946641240007,North,5
5/10/2023,Books,1325.0818239490557,6.0,446.14915082788025,West,5
5/11/2023,Electronics,831.4343009357714,3.0,297.0454529102538,East,5
5/11/2023,Clothing,601.4184341213311,9.0,137.90258034729607,West,5
5/11/2023,Home Goods,918.2716896267126,1.0,236.6788160409972,South,5
5/11/2023,Sports,977.5267466034944,5.0,287.1212606555029,North,5
5/11/2023,Books,907.5897147442776,19.0,97.68780902055016,West,5
5/12/2023,Electronics,1233.898159680802,18.0,359.15159518923394,East,5
5/12/2023,Clothing,1382.0920996454938,11.0,267.2485823241224,South,5
5/12/2023,Home Goods,850.5196350698951,5.0,220.56151762381936,West,5
5/12/2023,Sports,1567.4163548651018,13.0,571.5403502571386,South,5
5/12/2023,Books,861.3711944045805,3.0,335.2501670591927,West,5
5/13/2023,Electronics,965.7136133194344,11.0,208.97659009246087,South,5
5/13/2023,Clothing,952.8107724397292,19.0,101.95611592613665,East,5
5/13/2023,Home Goods,987.8284519764474,10.0,365.5211783964058,North,5
5/13/2023,Sports,646.4010731586251,5.0,250.0121943826389,North,5
5/13/2023,Books,212.86352933522028,18.0,74.07910683011441,North,5
5/14/2023,Electronics,633.7989850954261,13.0,178.77137146020317,South,5
5/14/2023,Clothing,538.1000442180041,16.0,178.68239794352883,North,5
5/14/2023,Home Goods,554.1168910149119,5.0,134.85184507182603,North,5
5/14/2023,Sports,1471.8443922751544,19.0,304.4593934231939,South,5
5/14/2023,Books,1075.1357223183331,13.0,170.28768400865067,North,5
5/15/2023,Electronics,1609.9881308399372,12.0,562.2184057927228,West,5
5/15/2023,Clothing,1025.6060856663428,19.0,153.40258432920987,East,5
5/15/2023,Home Goods,948.4411040610124,15.0,327.23786377171587,West,5
5/15/2023,Sports,667.5506406427595,19.0,223.44021323302587,East,5
5/15/2023,Books,1087.5585286000046,19.0,174.43746279181977,North,5
5/16/2023,Electronics,1269.8394913444738,8.0,142.01613108690842,North,5
5/16/2023,Clothing,1157.128065233704,2.0,366.3964679827803,North,5
5/16/2023,Home Goods,1081.426448140283,15.0,390.3849423068431,North,5
5/16/2023,Sports,1098.0396729669342,5.0,371.4264121484738,West,5
5/16/2023,Books,1488.7028810047805,9.0,540.5884705596585,West,5
5/17/2023,Electronics,727.1905691078161,6.0,201.15506009989727,South,5
5/17/2023,Clothing,1008.6627169447032,4.0,187.34403696692283,North,5
5/17/2023,Home Goods,455.53808668773263,11.0,171.10940434174438,East,5
5/17/2023,Sports,1580.916790770673,18.0,502.28088169000495,North,5
5/17/2023,Books,983.5317998,19.0,276.01354067308256,East,5
5/18/2023,Electronics,1085.6662224572972,4.0,371.2726635530352,East,5
5/18/2023,Clothing,940.7984739078022,13.0,218.02529058255672,North,5
5/18/2023,Home Goods,954.6180149039463,1.0,351.2298011345363,East,5
5/18/2023,Sports,669.3159034410552,5.0,169.4237651011658,South,5
5/18/2023,Books,745.0241362934062,16.0,244.94822971858864,South,5
5/19/2023,Electronics,1337.233815995804,10.0,187.65474193027416,South,5
5/19/2023,Clothing,1284.2579386368575,16.0,444.27534560229776,North,5
5/19/2023,Home Goods,731.6950261973791,15.0,290.6027842389737,South,5
5/19/2023,Sports,794.8121494602709,8.0,316.6488623728393,West,5
5/19/2023,Books,1217.5287360543991,1.0,146.96650850571962,North,5
5/20/2023,Electronics,1154.8534861344874,8.0,440.1462009257461,West,5
5/20/2023,Clothing,1356.6740114423928,4.0,420.5828926409061,East,5
5/20/2023,Home Goods,1212.4911541603192,8.0,266.4207497149646,South,5
5/20/2023,Sports,951.0799108168708,6.0,182.4563135401303,West,5
5/20/2023,Books,776.5292065580653,3.0,224.9037847897781,North,5
5/21/2023,Electronics,1009.0572361630464,16.0,307.2827443853614,North,5
5/21/2023,Clothing,1182.582232707022,2.0,400.1322132279937,West,5
5/21/2023,Home Goods,650.1973332774324,13.0,195.0958231960662,East,5
5/21/2023,Sports,978.5663028703658,2.0,180.35109036314847,West,5
5/21/2023,Books,763.3177693722789,7.0,185.4336222359461,North,5
5/22/2023,Electronics,858.7513070458521,17.0,250.8780222096033,North,5
5/22/2023,Clothing,1444.371564576641,17.0,456.3310487529049,West,5
5/22/2023,Home Goods,856.4267666,10.0,236.16776259575144,West,5
5/22/2023,Sports,1615.6498444027973,18.0,278.8280489376476,West,5
5/22/2023,Books,1245.456140831772,14.0,431.8749172972563,West,5
5/23/2023,Electronics,1157.131332949868,4.0,165.3110088,East,5
5/23/2023,Clothing,478.5458582990369,8.0,86.81913630478854,East,5
5/23/2023,Home Goods,1166.8652736992508,9.0,378.7569651766176,East,5
5/23/2023,Sports,1243.671934281766,17.0,315.0702830070585,South,5
5/23/2023,Books,1208.163533494196,17.0,143.53814778104592,South,5
5/24/2023,Electronics,1478.8239206599446,8.0,149.57708996676956,North,5
5/24/2023,Clothing,1055.470245078693,2.0,204.76584551841609,West,5
5/24/2023,Home Goods,684.1104764799079,18.0,251.4527710316796,North,5
5/24/2023,Sports,436.13181159699343,12.0,131.94819854497226,North,5
5/24/2023,Books,643.2781402588457,1.0,243.83540865688607,North,5
5/25/2023,Electronics,1156.673104374403,13.0,179.10177461525328,West,5
5/25/2023,Clothing,755.0788041696875,12.0,104.86549183424889,West,5
5/25/2023,Home Goods,683.3838948722537,19.0,198.38765808605373,North,5
5/25/2023,Sports,1317.545363059097,10.0,173.18135032053405,South,5
5/25/2023,Books,1000.1583876569792,9.0,242.8287742933085,West,5
5/26/2023,Electronics,1180.3620246787343,18.0,342.6912530585377,East,5
5/26/2023,Clothing,847.5579407058067,9.0,132.05537531319615,North,5
5/26/2023,Home Goods,955.6659043547586,13.0,214.77563879235203,South,5
5/26/2023,Sports,1186.6621432130205,11.0,378.72192751270313,South,5
5/26/2023,Books,658.3500646657692,1.0,223.09652074007167,East,5
5/27/2023,Electronics,533.8723701951807,8.0,157.75497605134515,South,5
5/27/2023,Clothing,1245.3668974075083,3.0,242.45824349261176,West,5
5/27/2023,Home Goods,1041.489606935743,1.0,382.2938626487296,West,5
5/27/2023,Sports,898.0256482692349,11.0,188.88693985064157,North,5
5/27/2023,Books,1154.3202809711313,12.0,150.0155172071952,South,5
5/28/2023,Electronics,1176.916627822415,14.0,203.09657752432375,South,5
5/28/2023,Clothing,931.4200253979944,3.0,206.11107253668317,North,5
5/28/2023,Home Goods,701.6951876174463,12.0,195.44982844575284,West,5
5/28/2023,Sports,1185.1090510962088,6.0,389.5367051840977,East,5
5/28/2023,Books,1110.216607189189,16.0,368.45474028856125,West,5
5/29/2023,Electronics,771.0553530568857,15.0,263.8140146560985,South,5
5/29/2023,Clothing,1040.7261639752994,5.0,186.9923172863408,West,5
5/29/2023,Home Goods,638.1186072151595,7.0,130.44974324860078,South,5
5/29/2023,Sports,615.9194771911182,12.0,61.84206505,East,5
5/29/2023,Books,1177.306466967963,4.0,416.9057036,North,5
5/30/2023,Electronics,1597.3757804930565,11.0,557.3706316174549,East,5
5/30/2023,Clothing,933.0393236095584,4.0,345.0720573002878,North,5
5/30/2023,Home Goods,1446.9590315806247,9.0,551.6003622913038,South,5
5/30/2023,Sports,1501.4448673546276,12.0,176.19956225368085,South,5
5/30/2023,Books,967.7322604423276,8.0,370.4646469315026,North,5
5/31/2023,Electronics,1637.9306766919626,11.0,571.5403502571386,West,5
5/31/2023,Clothing,1129.8930048183197,9.0,182.4713509108964,South,5
5/31/2023,Home Goods,887.4410859028189,10.0,172.6464377783373,East,5
5/31/2023,Sports,904.6854709731298,11.0,356.89479698385003,West,5
5/31/2023,Books,610.5619344836109,11.0,108.66261952088914,North,5
6/1/2023,Electronics,1473.4320423734544,15.0,552.8991161457553,West,6
6/1/2023,Clothing,1090.3133428823355,9.0,334.7261103402078,South,6
6/1/2023,Home Goods,1523.5049289963365,17.0,571.5403502571386,West,6
6/1/2023,Sports,749.4571295109931,1.0,290.3248799394524,East,6
6/1/2023,Books,1626.861616508432,2.0,280.74423629575654,North,6
6/2/2023,Electronics,1196.3962488724023,18.0,315.9178718239451,South,6
6/2/2023,Clothing,1055.39583277138,13.0,250.7402908277475,East,6
6/2/2023,Home Goods,939.7752509341408,12.0,347.0612573253589,West,6
6/2/2023,Sports,630.3573010555502,1.0,88.94323799565046,East,6
6/2/2023,Books,1134.3585243255382,12.0,440.3444719436913,West,6
6/3/2023,Electronics,1111.3282153941766,4.0,428.33805950608814,West,6
6/3/2023,Clothing,1164.0085971297626,12.0,207.0335197923837,North,6
6/3/2023,Home Goods,966.2128512211642,18.0,268.6731462458678,East,6
6/3/2023,Sports,753.2705268235411,17.0,292.2996084481132,North,6
6/3/2023,Books,1395.0876510060111,16.0,548.5378232014409,East,6
6/4/2023,Electronics,1314.995287771415,4.0,229.07493371053795,North,6
6/4/2023,Clothing,904.6658186991792,11.0,271.3817823065104,East,6
6/4/2023,Home Goods,1091.804319405369,5.0,112.1409038150118,North,6
6/4/2023,Sports,1316.3998936129558,10.0,449.45306661287407,North,6
6/4/2023,Books,791.2985866455393,2.0,201.31038430389648,West,6
6/5/2023,Electronics,674.7425826933026,5.0,117.23128220212854,North,6
6/5/2023,Clothing,1629.9165367499545,10.0,571.5403502571386,South,6
6/5/2023,Home Goods,925.8922898,2.0,368.4833771461194,West,6
6/5/2023,Sports,186.3117622201155,3.0,28.206340424974336,North,6
6/5/2023,Books,1600.1102534524243,3.0,187.71033956899572,East,6
6/6/2023,Electronics,440.0380145918151,18.0,175.01750184321156,North,6
6/6/2023,Clothing,1302.254106951077,18.0,386.7555644414407,South,6
6/6/2023,Home Goods,1146.1493320660577,5.0,126.99981656456389,North,6
6/6/2023,Sports,1197.257324045533,2.0,363.8045705992574,North,6
6/6/2023,Books,1031.7683359345704,11.0,277.54299214386936,North,6
6/7/2023,Electronics,1175.3238941417453,3.0,232.59839604950164,East,6
6/7/2023,Clothing,730.3647855030615,15.0,271.0582901,South,6
6/7/2023,Home Goods,600.9059123,8.0,132.36907389263138,South,6
6/7/2023,Sports,961.7352638867396,15.0,253.27464623399743,North,6
6/7/2023,Books,1453.346479074204,8.0,226.4906333961637,East,6
6/8/2023,Electronics,870.9702388714163,14.0,105.6900484776972,West,6
6/8/2023,Clothing,1025.9065946501112,15.0,373.275059,North,6
6/8/2023,Home Goods,1379.6888606756895,8.0,157.68791972568826,West,6
6/8/2023,Sports,889.3612189966493,2.0,295.42077613458,West,6
6/8/2023,Books,714.3463579781951,17.0,186.96470490367503,West,6
6/9/2023,Electronics,1126.796519650481,13.0,125.38014413533683,South,6
6/9/2023,Clothing,1500.7686263920905,6.0,174.6749496767854,South,6
6/9/2023,Home Goods,1730.3225899713043,8.0,290.4131896,South,6
6/9/2023,Sports,991.5729059775932,19.0,114.59636143451348,West,6
6/9/2023,Books,933.9628959,12.0,156.24082694629593,East,6
6/10/2023,Electronics,674.8567450039492,13.0,153.04992377246603,South,6
6/10/2023,Clothing,1544.0023615736643,5.0,484.4869425209296,East,6
6/10/2023,Home Goods,815.0184837863509,16.0,302.0312278647717,South,6
6/10/2023,Sports,887.1470191654935,4.0,350.8289608097952,West,6
6/10/2023,Books,1076.1583627043756,8.0,321.02264154295256,East,6
6/11/2023,Electronics,1470.680348703249,10.0,460.0232958784973,East,6
6/11/2023,Clothing,1039.9771701583834,17.0,401.0843924317225,South,6
6/11/2023,Home Goods,475.23398709693697,17.0,133.2870532636792,West,6
6/11/2023,Sports,722.6508372233191,5.0,94.49005790074996,North,6
6/11/2023,Books,1099.0500523578903,19.0,231.6624201878348,North,6
6/12/2023,Electronics,638.2713614633384,15.0,200.6074064423648,East,6
6/12/2023,Clothing,945.6981584021158,6.0,355.8646625900527,East,6
6/12/2023,Home Goods,938.5228624677674,9.0,148.82361711377467,North,6
6/12/2023,Sports,979.6366684,6.0,196.59655902594224,West,6
6/12/2023,Books,1221.211940578247,13.0,469.1007235027672,North,6
6/13/2023,Electronics,1342.3398194593751,17.0,287.4692041362923,East,6
6/13/2023,Clothing,269.4808930681529,4.0,58.02099101783375,East,6
6/13/2023,Home Goods,1043.2279142822435,11.0,366.9024211133153,West,6
6/13/2023,Sports,1145.8383070261948,2.0,265.03056529147153,West,6
6/13/2023,Books,1374.3687874323762,19.0,428.60783931194607,North,6
6/14/2023,Electronics,1545.7669549899165,6.0,209.52516727989263,West,6
6/14/2023,Clothing,1011.9809191644072,3.0,390.3616563823327,West,6
6/14/2023,Home Goods,856.3487631974788,2.0,309.5051754,East,6
6/14/2023,Sports,741.1672707870639,5.0,89.87948183,South,6
6/14/2023,Books,1333.4735971395903,16.0,526.1509566937541,East,6
6/15/2023,Electronics,1580.411799530017,18.0,275.3915319810951,West,6
6/15/2023,Clothing,1020.9240546523148,11.0,160.7223425897157,West,6
6/15/2023,Home Goods,808.0706417667601,17.0,307.46952935196555,North,6
6/15/2023,Sports,811.2209818921634,1.0,150.66604278720268,West,6
6/15/2023,Books,1460.1183129749495,9.0,446.2605812201834,North,6
6/16/2023,Electronics,1049.4231362393157,7.0,304.0017698214997,South,6
6/16/2023,Clothing,987.8444949892624,19.0,331.50149126178314,North,6
6/16/2023,Home Goods,911.7205384619332,18.0,348.62528085132624,North,6
6/16/2023,Sports,841.5889006441134,8.0,101.20170828070604,North,6
6/16/2023,Books,1116.4510773003972,9.0,358.7888536027548,South,6
6/17/2023,Electronics,1011.6181061108836,9.0,163.20654648040716,North,6
